"variant","age","ylo","yhi","cancer_type"
"KRAS G12V",68.1441629524836,115150.912844672,188119.45588483,"CRC"
"KRAS G12V",68.2862839627414,115238.431435824,188432.310716831,"CRC"
"KRAS G12V",68.4284049729992,115290.476618632,188793.490558601,"CRC"
"KRAS G12V",68.570525983257,115390.701084209,188953.283777947,"CRC"
"KRAS G12V",68.7126469935148,115352.864963186,189390.899872944,"CRC"
"KRAS G12V",68.8547680037726,115365.07203786,189794.506788188,"CRC"
"KRAS G12V",68.9968890140303,115462.764835566,190379.281726259,"CRC"
"KRAS G12V",69.1390100242881,115512.678028605,190517.960670748,"CRC"
"KRAS G12V",69.2811310345459,115544.608718255,190888.979316882,"CRC"
"KRAS G12V",69.4232520448037,115540.97755127,191181.196386154,"CRC"
"KRAS G12V",69.5653730550615,115643.290475727,191643.581518017,"CRC"
"KRAS G12V",69.7074940653193,115759.847362269,191939.896861375,"CRC"
"KRAS G12V",69.849615075577,115857.620173895,192488.540524716,"CRC"
"KRAS G12V",69.9917360858348,115853.30760328,193129.339283713,"CRC"
"KRAS G12V",70.1338570960926,115862.531044202,193674.79809259,"CRC"
"KRAS G12V",70.2759781063504,115841.032808093,194127.290780894,"CRC"
"KRAS G12V",70.4180991166082,115849.094570835,194419.193098117,"CRC"
"KRAS G12V",70.560220126866,115906.502970395,194847.805656733,"CRC"
"KRAS G12V",70.7023411371237,115826.211070895,195301.486920975,"CRC"
"KRAS G12V",70.8444621473815,115780.727005901,195592.716502683,"CRC"
"KRAS G12V",70.9865831576393,115839.463265095,195849.034011753,"CRC"
"KRAS G12V",71.1287041678971,115856.998255287,196156.108414742,"CRC"
"KRAS G12V",71.2708251781549,115800.794518824,196546.444458077,"CRC"
"KRAS G12V",71.4129461884127,115989.35806541,197195.48122505,"CRC"
"KRAS G12V",71.5550671986704,116056.095743479,197735.564700189,"CRC"
"KRAS G12V",71.6971882089282,116212.769672976,198066.200799599,"CRC"
"KRAS G12V",71.839309219186,116026.258980533,198493.261533896,"CRC"
"KRAS G12V",71.9814302294438,116093.953611613,198943.007332872,"CRC"
"KRAS G12V",72.1235512397016,116182.784423802,199322.262173386,"CRC"
"KRAS G12V",72.2656722499594,116276.228173868,199778.921114787,"CRC"
"KRAS G12V",72.4077932602171,116343.035372104,200151.113510735,"CRC"
"KRAS G12V",72.5499142704749,116258.362192136,200629.699984456,"CRC"
"KRAS G12V",72.6920352807327,116255.91820221,200922.705337031,"CRC"
"KRAS G12V",72.8341562909905,116242.479094367,201315.816303559,"CRC"
"KRAS G12V",72.9762773012483,116079.64230862,201821.728374778,"CRC"
"KRAS G12V",73.1183983115061,116125.446152401,202231.996469143,"CRC"
"KRAS G12V",73.2605193217639,116070.665197098,202635.150031063,"CRC"
"KRAS G12V",73.4026403320216,115986.2901606,203121.556118635,"CRC"
"KRAS G12V",73.5447613422794,116058.728068817,203699.882407569,"CRC"
"KRAS G12V",73.6868823525372,116120.568119383,204205.651585344,"CRC"
"KRAS G12V",73.829003362795,116029.665566784,204589.764758435,"CRC"
"KRAS G12V",73.9711243730528,116050.979204108,205026.925655338,"CRC"
"KRAS G12V",74.1132453833106,116164.72115252,205539.861751914,"CRC"
"KRAS G12V",74.2553663935683,116162.94644882,206041.75242414,"CRC"
"KRAS G12V",74.3974874038261,116148.055063912,206543.429834817,"CRC"
"KRAS G12V",74.5396084140839,116058.319475003,207101.466543304,"CRC"
"KRAS G12V",74.6817294243417,115913.147242326,207552.681603373,"CRC"
"KRAS G12V",74.8238504345995,115652.670357127,207999.841879425,"CRC"
"KRAS G12V",74.9659714448572,115736.958125635,208542.826354164,"CRC"
"KRAS G12V",75.108092455115,115739.618047518,209136.483814563,"CRC"
"KRAS G12V",75.2502134653728,115797.97131087,209604.582208847,"CRC"
"KRAS G12V",75.3923344756306,115819.011459655,210016.934807067,"CRC"
"KRAS G12V",75.5344554858884,115724.596558979,210468.360558217,"CRC"
"KRAS G12V",75.6765764961462,115671.781450398,211040.553428162,"CRC"
"KRAS G12V",75.818697506404,115537.098067713,211589.149018105,"CRC"
"KRAS G12V",75.9608185166617,115384.472776992,212011.603586204,"CRC"
"KRAS G12V",76.1029395269195,115402.737566423,212454.296206706,"CRC"
"KRAS G12V",76.2450605371773,115354.356406487,212917.961659655,"CRC"
"KRAS G12V",76.3871815474351,115320.210020921,213407.723356262,"CRC"
"KRAS G12V",76.5293025576929,115252.94819277,214022.19086396,"CRC"
"KRAS G12V",76.6714235679507,115267.388951042,214545.749338772,"CRC"
"KRAS G12V",76.8135445782085,115245.528696274,215063.965112385,"CRC"
"KRAS G12V",76.9556655884662,115216.408982659,215591.245854008,"CRC"
"KRAS G12V",77.097786598724,115163.443219469,216106.572904274,"CRC"
"KRAS G12V",77.2399076089818,115001.761099566,216584.341485647,"CRC"
"KRAS G12V",77.3820286192396,115002.023386763,217130.440244732,"CRC"
"KRAS G12V",77.5241496294974,114893.789109242,217565.147152416,"CRC"
"KRAS G12V",77.6662706397551,114821.689612417,218093.7619636,"CRC"
"KRAS G12V",77.8083916500129,114731.547908669,218665.048457418,"CRC"
"KRAS G12V",77.9505126602707,114622.821723945,219218.584616383,"CRC"
"KRAS G12V",78.0926336705285,114559.954413899,219751.484884744,"CRC"
"KRAS G12V",78.2347546807863,114528.819667934,220288.266648796,"CRC"
"KRAS G12V",78.3768756910441,114393.18118613,220814.121319397,"CRC"
"KRAS G12V",78.5189967013018,114097.75829796,221306.415959122,"CRC"
"KRAS G12V",78.6611177115596,113956.803267391,221798.710598848,"CRC"
"KRAS G12V",78.8032387218174,113906.860833731,222270.769159825,"CRC"
"KRAS G12V",78.9453597320752,113913.112264975,222681.351493984,"CRC"
"KRAS G12V",79.087480742333,113706.712279467,223084.869500469,"CRC"
"KRAS G12V",79.2296017525908,113612.783275089,223435.987338676,"CRC"
"KRAS G12V",79.3717227628485,113481.916027361,224041.516799215,"CRC"
"KRAS G12V",79.5138437731063,113279.194387088,224647.046259753,"CRC"
"KRAS G12V",79.6559647833641,113182.840842727,225244.773076925,"CRC"
"KRAS G12V",79.7980857936219,113072.66900514,225737.067716651,"CRC"
"KRAS G12V",79.9402068038797,112930.33542065,226228.362644546,"CRC"
"KRAS G12V",80.0823278141375,112865.368340408,226701.866197242,"CRC"
"KRAS G12V",80.2244488243953,112657.09100615,227205.931989345,"CRC"
"KRAS G12V",80.366569834653,112594.282037138,227706.246275552,"CRC"
"KRAS G12V",80.5086908449108,112486.001066194,228194.591889041,"CRC"
"KRAS G12V",80.6508118551686,112422.35528228,228685.405197683,"CRC"
"KRAS G12V",80.7929328654264,112227.104105385,229183.130194728,"CRC"
"KRAS G12V",80.9350538756842,112096.934558885,229682.993800027,"CRC"
"KRAS G12V",81.077174885942,112008.255172821,230204.281822884,"CRC"
"KRAS G12V",81.2192958961997,111835.807017165,230730.648293299,"CRC"
"KRAS G12V",81.3614169064575,111702.922261067,231286.325591834,"CRC"
"KRAS G12V",81.5035379167153,111637.326295681,231805.583776959,"CRC"
"KRAS G12V",81.6456589269731,111622.214074837,232391.251174894,"CRC"
"KRAS G12V",81.7877799372309,111631.13490671,232928.885655572,"CRC"
"KRAS G12V",81.9299009474886,111464.324352402,233468.556548385,"CRC"
"KRAS G12V",82.0720219577464,111406.847876416,233981.16241227,"CRC"
"KRAS G12V",82.2141429680042,111384.630355486,234543.23873056,"CRC"
"KRAS G12V",82.356263978262,111323.005894234,235102.779931418,"CRC"
"KRAS G12V",82.4983849885198,111216.094381505,235661.655474641,"CRC"
"KRAS G12V",82.6405059987776,111163.751033237,236220.531017863,"CRC"
"KRAS G12V",82.7826270090354,111106.427489404,236779.406561085,"CRC"
"KRAS G12V",82.9247480192931,111068.919503912,237338.282104307,"CRC"
"KRAS G12V",83.0668690295509,111017.283303183,237897.157647529,"CRC"
"KRAS G12V",83.2089900398087,110927.479057905,238456.033190752,"CRC"
"KRAS G12V",83.3511110500665,110802.875010105,238853.817357047,"CRC"
"KRAS G12V",83.4932320603243,110580.22482898,239366.241022066,"CRC"
"KRAS G12V",83.6353530705821,110306.852153915,239849.451897273,"CRC"
"KRAS G12V",83.7774740808399,110021.525538613,240369.797762695,"CRC"
"KRAS G12V",83.9195950910976,109810.844807454,240928.049892656,"CRC"
"KRAS G12V",84.0617161013554,109701.159750117,241447.056551164,"CRC"
"KRAS G12V",84.2038371116132,109684.425822309,241986.092760136,"CRC"
"KRAS G12V",84.345958121871,109661.4596058,242530.506407299,"CRC"
"KRAS G12V",84.4880791321288,109578.159861413,243091.031065827,"CRC"
"KRAS G12V",84.6302001423865,109399.80990767,243651.555724356,"CRC"
"KRAS G12V",84.7723211526443,109175.477050308,244197.636599438,"CRC"
"KRAS G12V",84.9144421629021,108935.897341548,244734.458330258,"CRC"
"KRAS G13D",34.8720054757016,23078.138631386,44588.6465991437,"CRC"
"KRAS G13D",35.03771412351,23078.138631386,44588.6465267713,"CRC"
"KRAS G13D",35.2034227713185,23078.138631386,44588.6464498389,"CRC"
"KRAS G13D",35.369131419127,23078.138631386,44588.6463680589,"CRC"
"KRAS G13D",35.5348400669354,23078.138631386,44588.6462811253,"CRC"
"KRAS G13D",35.7005487147439,23078.138631386,44588.6461887129,"CRC"
"KRAS G13D",35.8662573625523,23078.138631386,44588.6460904758,"CRC"
"KRAS G13D",36.0319660103608,23078.138631386,44588.6459860462,"CRC"
"KRAS G13D",36.1976746581693,23078.138631386,44588.6458750334,"CRC"
"KRAS G13D",36.3633833059777,23078.138631386,44588.6457570215,"CRC"
"KRAS G13D",36.5290919537862,23078.138631386,44588.6456315686,"CRC"
"KRAS G13D",36.6948006015946,23078.138631386,44588.6454982048,"CRC"
"KRAS G13D",36.8605092494031,23078.138631386,44588.6453564304,"CRC"
"KRAS G13D",37.0262178972116,23078.138631386,44588.6452057142,"CRC"
"KRAS G13D",37.19192654502,23078.138631386,44588.6450454912,"CRC"
"KRAS G13D",37.3576351928285,23078.138631386,44588.6448751609,"CRC"
"KRAS G13D",37.5233438406369,23078.138631386,44588.6446940845,"CRC"
"KRAS G13D",37.6890524884454,23078.138631386,44588.6445015831,"CRC"
"KRAS G13D",37.8547611362539,23078.138631386,44588.6442969344,"CRC"
"KRAS G13D",38.0204697840623,23078.138631386,44588.6440793709,"CRC"
"KRAS G13D",38.1861784318708,23078.138631386,44588.643848076,"CRC"
"KRAS G13D",38.3518870796792,23078.138631386,44588.6436021816,"CRC"
"KRAS G13D",38.5175957274877,23078.138631386,44588.6433407647,"CRC"
"KRAS G13D",38.6833043752962,23078.138631386,44588.6430628437,"CRC"
"KRAS G13D",38.8490130231046,23078.138631386,44588.6427673748,"CRC"
"KRAS G13D",39.0147216709131,23078.138631386,44588.6424532483,"CRC"
"KRAS G13D",39.1804303187215,23078.138631386,44588.6421192839,"CRC"
"KRAS G13D",39.34613896653,23078.138631386,44588.6417642266,"CRC"
"KRAS G13D",39.5118476143385,23078.138631386,44588.6413867419,"CRC"
"KRAS G13D",39.6775562621469,23078.138631386,44588.6409854107,"CRC"
"KRAS G13D",39.8432649099554,23078.138631386,44588.640558724,"CRC"
"KRAS G13D",40.0089735577638,23078.138631386,44588.6401050768,"CRC"
"KRAS G13D",40.1746822055723,23078.138631386,44588.6396227628,"CRC"
"KRAS G13D",40.3403908533808,23078.138631386,44588.6391099672,"CRC"
"KRAS G13D",40.5060995011892,23078.138631386,44588.6385647601,"CRC"
"KRAS G13D",40.6718081489977,23078.138631386,44588.6379850892,"CRC"
"KRAS G13D",40.8375167968061,23078.138631386,44588.637368772,"CRC"
"KRAS G13D",41.0032254446146,23078.138631386,44588.6367134877,"CRC"
"KRAS G13D",41.1689340924231,23078.138631386,44588.636016768,"CRC"
"KRAS G13D",41.3346427402315,23078.138631386,44588.635275988,"CRC"
"KRAS G13D",41.50035138804,23078.138631386,44588.6344883562,"CRC"
"KRAS G13D",41.6660600358485,23078.138631386,44588.6336509039,"CRC"
"KRAS G13D",41.8317686836569,23078.138631386,44588.6327604739,"CRC"
"KRAS G13D",41.9974773314654,23078.138631386,44588.6318137085,"CRC"
"KRAS G13D",42.1631859792738,23078.138631386,44588.6308070369,"CRC"
"KRAS G13D",42.3288946270823,23078.138631386,44588.6297366614,"CRC"
"KRAS G13D",42.4946032748907,23078.138631386,44588.628598543,"CRC"
"KRAS G13D",42.6603119226992,23078.138631386,44588.6273883862,"CRC"
"KRAS G13D",42.8260205705077,23078.138631386,44588.6261016224,"CRC"
"KRAS G13D",42.9917292183161,23078.138631386,44588.624733393,"CRC"
"KRAS G13D",43.1574378661246,23078.138631386,44588.6232785304,"CRC"
"KRAS G13D",43.3231465139331,23078.138631386,44588.6217315384,"CRC"
"KRAS G13D",43.4888551617415,23078.138631386,44588.6200865716,"CRC"
"KRAS G13D",43.65456380955,23078.138631386,44588.6183374129,"CRC"
"KRAS G13D",43.8202724573584,23078.138631386,44588.6164774497,"CRC"
"KRAS G13D",43.9859811051669,23078.138631386,44588.6144996492,"CRC"
"KRAS G13D",44.1516897529754,23078.138631386,44588.612396531,"CRC"
"KRAS G13D",44.3173984007838,23078.138631386,44588.6101601388,"CRC"
"KRAS G13D",44.4831070485923,23078.138631386,44588.6077820101,"CRC"
"KRAS G13D",44.6488156964007,23078.138631386,44588.6052531442,"CRC"
"KRAS G13D",44.8145243442092,23078.138631386,44588.6025639672,"CRC"
"KRAS G13D",44.9802329920177,23078.138631386,44588.5997042961,"CRC"
"KRAS G13D",45.1459416398261,23078.138631386,44588.5966632995,"CRC"
"KRAS G13D",45.3116502876346,23078.138631386,44588.5934294564,"CRC"
"KRAS G13D",45.477358935443,23078.138631386,44588.5899905123,"CRC"
"KRAS G13D",45.6430675832515,23078.138631386,44588.5863334321,"CRC"
"KRAS G13D",45.80877623106,23078.138631386,44588.5824443508,"CRC"
"KRAS G13D",45.9744848788684,23078.138631386,44588.5783085196,"CRC"
"KRAS G13D",46.1401935266769,23078.138631386,44588.5739102505,"CRC"
"KRAS G13D",46.3059021744853,23078.138631386,44588.5692328556,"CRC"
"KRAS G13D",46.4716108222938,23078.138631386,44588.5642585836,"CRC"
"KRAS G13D",46.6373194701023,23078.138631386,44588.5589685517,"CRC"
"KRAS G13D",46.8030281179107,23078.138631386,44588.5533426733,"CRC"
"KRAS G13D",46.9687367657192,23078.138631386,44588.5473595813,"CRC"
"KRAS G13D",47.1344454135276,23078.138631386,44588.5409965459,"CRC"
"KRAS G13D",47.3001540613361,23078.138631386,44588.5342293878,"CRC"
"KRAS G13D",47.4658627091446,23078.138631386,44588.5270323854,"CRC"
"KRAS G13D",47.631571356953,23078.138631386,44584.3546270517,"CRC"
"KRAS G13D",47.7972800047615,23078.138631386,44584.3426898357,"CRC"
"KRAS G13D",47.9629886525699,23078.138631386,44584.3300115053,"CRC"
"KRAS G13D",48.1286973003784,23078.138631386,44584.3165460491,"CRC"
"KRAS G13D",48.2944059481869,23078.138631386,44584.3022445997,"CRC"
"KRAS G13D",48.4601145959953,23078.138631386,44584.2870552555,"CRC"
"KRAS G13D",48.6258232438038,23078.138631386,44584.2709228929,"CRC"
"KRAS G13D",48.7915318916122,23078.138631386,44584.2537889661,"CRC"
"KRAS G13D",48.9572405394207,23078.138631386,44584.2355912946,"CRC"
"KRAS G13D",49.1229491872292,23078.138631386,44580.9266647284,"CRC"
"KRAS G13D",49.2886578350376,23078.138631386,44580.9173633973,"CRC"
"KRAS G13D",49.4543664828461,23078.138631386,44580.9074825248,"CRC"
"KRAS G13D",49.6200751306545,23078.138631386,44580.8969859347,"CRC"
"KRAS G13D",49.785783778463,23078.138631386,44580.8858351865,"CRC"
"KRAS G13D",49.9514924262715,23078.138631386,44580.873989433,"CRC"
"KRAS G13D",50.1172010740799,23078.138631386,44580.8614052689,"CRC"
"KRAS G13D",50.2829097218884,23078.138631386,44580.8480365698,"CRC"
"KRAS G13D",50.4486183696968,23078.138631386,44580.8338343216,"CRC"
"KRAS G13D",50.6143270175053,23078.138631386,44580.8187464378,"CRC"
"KRAS G13D",50.7800356653138,23078.138631386,44580.8027175669,"CRC"
"KRAS G13D",50.9457443131222,23078.138631386,44580.785688886,"CRC"
"KRAS G13D",51.1114529609307,23078.138631386,44580.7675978824,"CRC"
"KRAS G13D",51.2771616087391,23078.138631386,44567.8269109471,"CRC"
"KRAS G13D",51.4428702565476,23078.138631386,44558.2347649946,"CRC"
"KRAS G13D",51.6085789043561,23078.138631386,44557.522659128,"CRC"
"KRAS G13D",51.7742875521645,23078.138631386,44556.778032815,"CRC"
"KRAS G13D",51.939996199973,23078.138631386,44555.9994025827,"CRC"
"KRAS G13D",52.1057048477815,23078.138631386,44555.1852174429,"CRC"
"KRAS G13D",52.2714134955899,23078.138631386,44554.3338558334,"CRC"
"KRAS G13D",52.4371221433984,23078.138631386,44553.4436224229,"CRC"
"KRAS G13D",52.6028307912068,23078.138631386,44552.5127447724,"CRC"
"KRAS G13D",52.7685394390153,23078.138631386,44551.5393698465,"CRC"
"KRAS G13D",52.9342480868238,23078.138631386,44533.3053110652,"CRC"
"KRAS G13D",53.0999567346322,23078.138631386,44513.6157043913,"CRC"
"KRAS G13D",53.2656653824407,23078.138631386,44513.567304294,"CRC"
"KRAS G13D",53.4313740302491,23078.138631386,44513.5154321281,"CRC"
"KRAS G13D",53.5970826780576,23078.138631386,44513.4598388276,"CRC"
"KRAS G13D",53.7627913258661,23078.138631386,44513.4002574609,"CRC"
"KRAS G13D",53.9284999736745,23078.138631386,44513.3364019504,"CRC"
"KRAS G13D",54.094208621483,23078.138631386,44512.7429944702,"CRC"
"KRAS G13D",54.2599172692914,23078.138631386,44511.2563012998,"CRC"
"KRAS G13D",54.4256259170999,23078.138631386,44509.7009662526,"CRC"
"KRAS G13D",54.5913345649084,23078.138631386,44508.0738068371,"CRC"
"KRAS G13D",54.7570432127168,23078.138631386,44506.3714922558,"CRC"
"KRAS G13D",54.9227518605253,23078.138631386,44494.5140364533,"CRC"
"KRAS G13D",55.0884605083337,23078.138631386,44491.6196547554,"CRC"
"KRAS G13D",55.2541691561422,23078.138631386,44489.2701389013,"CRC"
"KRAS G13D",55.4198778039507,23078.138631386,44487.6135148309,"CRC"
"KRAS G13D",55.5855864517591,23078.138631386,44485.5372159498,"CRC"
"KRAS G13D",55.7512950995676,23078.138631386,44483.3663709168,"CRC"
"KRAS G13D",55.917003747376,23078.138631386,44474.92657134,"CRC"
"KRAS G13D",56.0827123951845,23078.138631386,44471.0924458467,"CRC"
"KRAS G13D",56.248421042993,23078.138631386,44465.4123714196,"CRC"
"KRAS G13D",56.4141296908014,23078.138631386,44463.8262056177,"CRC"
"KRAS G13D",56.5798383386099,23078.138631386,44461.6022990944,"CRC"
"KRAS G13D",56.7455469864183,23078.138631386,44459.2650375779,"CRC"
"KRAS G13D",56.9112556342268,23078.138631386,44456.8086243966,"CRC"
"KRAS G13D",57.0769642820353,23078.138631386,44454.7363441138,"CRC"
"KRAS G13D",57.2426729298437,23078.138631386,44454.6943774721,"CRC"
"KRAS G13D",57.4083815776522,23078.138631386,44454.648722946,"CRC"
"KRAS G13D",57.5740902254606,23078.138631386,44454.599056476,"CRC"
"KRAS G13D",57.7397988732691,23078.138631386,44435.195782115,"CRC"
"KRAS G13D",57.9055075210776,23078.138631386,44413.390035275,"CRC"
"KRAS G13D",58.071216168886,23078.138631386,44336.5945892297,"CRC"
"KRAS G13D",58.2369248166945,23078.138631386,44287.1036600351,"CRC"
"KRAS G13D",58.4026334645029,23078.138631386,44282.4395169704,"CRC"
"KRAS G13D",58.5683421123114,23078.138631386,44279.8164169023,"CRC"
"KRAS G13D",58.7340507601199,23078.138631386,44277.0533326961,"CRC"
"KRAS G13D",58.8997594079283,23078.138631386,44269.3843333164,"CRC"
"KRAS G13D",59.0654680557368,23078.138631386,44227.8119880605,"CRC"
"KRAS G13D",59.2311767035452,23078.138631386,44225.1112934801,"CRC"
"KRAS G13D",59.3968853513537,23078.138631386,44160.8842203261,"CRC"
"KRAS G13D",59.5625939991622,23078.138631386,44159.2981845137,"CRC"
"KRAS G13D",59.7283026469706,23078.138631386,44157.611671486,"CRC"
"KRAS G13D",59.8940112947791,23078.138631386,44156.186344727,"CRC"
"KRAS G13D",60.0597199425875,23078.138631386,44154.8006535466,"CRC"
"KRAS G13D",60.225428590396,23078.138631386,44153.3187315168,"CRC"
"KRAS G13D",60.3911372382045,23078.138631386,44151.7339029317,"CRC"
"KRAS G13D",60.5568458860129,23078.138631386,44150.0390300077,"CRC"
"KRAS G13D",60.7225545338214,23078.138631386,44148.2264810476,"CRC"
"KRAS G13D",60.8882631816298,23078.138631386,44146.2880964322,"CRC"
"KRAS G13D",61.0539718294383,23078.138631386,44141.6042828729,"CRC"
"KRAS G13D",61.2196804772468,23078.138631386,44138.847933176,"CRC"
"KRAS G13D",61.3853891250552,23078.138631386,44137.7564358381,"CRC"
"KRAS G13D",61.5510977728637,23078.138631386,44136.588205531,"CRC"
"KRAS G13D",61.7168064206721,23078.138631386,44116.3879301354,"CRC"
"KRAS G13D",61.8825150684806,23078.138631386,44061.0340898451,"CRC"
"KRAS G13D",62.0482237162891,23078.138631386,44024.8208160155,"CRC"
"KRAS G13D",62.2139323640975,23078.138631386,44003.2368172637,"CRC"
"KRAS G13D",62.379641011906,23078.138631386,43971.1473698402,"CRC"
"KRAS G13D",62.5453496597144,23077.9242955076,43947.0800997773,"CRC"
"KRAS G13D",62.7110583075229,23077.1775767041,43925.4106092662,"CRC"
"KRAS G13D",62.8767669553314,23076.4096935557,43920.2287675907,"CRC"
"KRAS G13D",63.0424756031398,23075.5921202796,43910.933729042,"CRC"
"KRAS G13D",63.2081842509483,23074.7216500126,43883.410081795,"CRC"
"KRAS G13D",63.3738928987568,23073.7948700806,43862.0726588771,"CRC"
"KRAS G13D",63.5396015465652,23073.3240192248,43844.8758391435,"CRC"
"KRAS G13D",63.7053101943737,23073.3240192248,43823.1019950033,"CRC"
"KRAS G13D",63.8710188421821,23069.4777513463,43778.3363763461,"CRC"
"KRAS G13D",64.0367274899906,23067.8275803267,43759.6175431607,"CRC"
"KRAS G13D",64.2024361377991,23067.8275803267,43680.8835789334,"CRC"
"KRAS G13D",64.3681447856075,23067.8275803267,43626.2976643785,"CRC"
"KRAS G13D",64.533853433416,23067.8275803267,43533.9220443314,"CRC"
"KRAS G13D",64.6995620812244,23067.8275803267,43437.1940616197,"CRC"
"KRAS G13D",64.8652707290329,23067.8275803267,43404.0620022972,"CRC"
"KRAS G13D",65.0309793768414,23067.8275803267,43385.9986666499,"CRC"
"KRAS G13D",65.1966880246498,23067.8275803267,43361.1291892655,"CRC"
"KRAS G13D",65.3623966724583,23067.8275803267,43339.6708672818,"CRC"
"KRAS G13D",65.5281053202667,23067.8275803267,43338.5278249939,"CRC"
"KRAS G13D",65.6938139680752,23066.7371861571,43299.4954061046,"CRC"
"KRAS G13D",65.8595226158837,23060.7357908763,43232.1496146274,"CRC"
"KRAS G13D",66.0252312636921,23058.7562700883,43183.1106259039,"CRC"
"KRAS G13D",66.1909399115006,23056.9147693036,43169.5410611098,"CRC"
"KRAS G13D",66.356648559309,23055.8870912341,43087.9634835919,"CRC"
"KRAS G13D",66.5223572071175,23055.8870912341,43036.3532135024,"CRC"
"KRAS G13D",66.688065854926,23055.8870912341,42892.8614638549,"CRC"
"KRAS G13D",66.8537745027344,23055.8870912341,42830.8406594531,"CRC"
"KRAS G13D",67.0194831505429,23055.8870912341,42783.5555745675,"CRC"
"KRAS G13D",67.1851917983513,23055.8870912341,42771.0060920962,"CRC"
"KRAS G13D",67.3509004461598,23055.8870912341,42741.0524371875,"CRC"
"KRAS G13D",67.5166090939683,23055.8870912341,42713.0677310942,"CRC"
"KRAS G13D",67.6823177417767,23055.8870912341,42579.9274142766,"CRC"
"KRAS G13D",67.8480263895852,23055.8870912341,42487.3725585937,"CRC"
"KRAS G13D",68.0137350373936,23055.8870912341,42422.0670723029,"CRC"
"KRAS G13D",68.1794436852021,23055.8870912341,42378.2846968838,"CRC"
"KRAS G13D",68.3451523330106,23055.8870912341,42311.9158945238,"CRC"
"KRAS G13D",68.510860980819,23055.8870912341,42242.8635309476,"CRC"
"KRAS G13D",68.6765696286275,23055.8870912341,42206.985343561,"CRC"
"KRAS G13D",68.8422782764359,23045.9542021797,42179.8173032746,"CRC"
"KRAS G13D",69.0079869242444,23045.9542021797,42133.4699521962,"CRC"
"KRAS G13D",69.1736955720529,23045.9542021797,42075.3415035628,"CRC"
"KRAS G13D",69.3394042198613,23045.9542021797,41984.6370511391,"CRC"
"KRAS G13D",69.5051128676698,23045.9542021797,41955.2108960146,"CRC"
"KRAS G13D",69.6708215154783,23045.9542021797,41896.1706874363,"CRC"
"KRAS G13D",69.8365301632867,23035.7599628207,41855.3396217053,"CRC"
"KRAS G13D",70.0022388110952,23035.7599628207,41755.5790092472,"CRC"
"KRAS G13D",70.1679474589036,23030.6016179977,41681.4550251359,"CRC"
"KRAS G13D",70.3336561067121,23030.6016179977,41612.4871559065,"CRC"
"KRAS G13D",70.4993647545205,23030.6016179977,41566.1418652451,"CRC"
"KRAS G13D",70.665073402329,23030.6016179977,41538.0685083021,"CRC"
"KRAS G13D",70.8307820501375,23020.816308212,41471.4377189745,"CRC"
"KRAS G13D",70.9964906979459,23020.816308212,41378.1188230219,"CRC"
"KRAS G13D",71.1621993457544,23010.7261647723,41291.9275684182,"CRC"
"KRAS G13D",71.3279079935628,23010.7261647723,41225.4277962376,"CRC"
"KRAS G13D",71.4936166413713,23010.7261647723,41137.709302489,"CRC"
"KRAS G13D",71.6593252891798,23008.9249064254,41047.3790498613,"CRC"
"KRAS G13D",71.8250339369882,23006.1852860527,40961.196681358,"CRC"
"KRAS G13D",71.9907425847967,23006.1393679274,40887.4465952706,"CRC"
"KRAS G13D",72.1564512326051,22999.3346924563,40753.3236017796,"CRC"
"KRAS G13D",72.3221598804136,22991.7240307139,40739.8158293383,"CRC"
"KRAS G13D",72.4878685282221,22989.4836663219,40611.1752432219,"CRC"
"KRAS G13D",72.6535771760305,22988.3109948437,40550.9914332987,"CRC"
"KRAS G13D",72.819285823839,22980.69780621,40471.7399039811,"CRC"
"KRAS G13D",72.9849944716474,22962.2384962505,40434.775181149,"CRC"
"KRAS G13D",73.1507031194559,22950.0948028939,40302.3721919334,"CRC"
"KRAS G13D",73.3164117672644,22926.5013640167,40255.8683149543,"CRC"
"KRAS G13D",73.4821204150728,22874.4881957197,40148.407860135,"CRC"
"KRAS G13D",73.6478290628813,22864.3140780545,40090.2789111501,"CRC"
"KRAS G13D",73.8135377106898,22838.8240697975,40040.4605883194,"CRC"
"KRAS G13D",73.9792463584982,22826.8478894351,39966.6701071536,"CRC"
"KRAS G13D",74.1449550063067,22799.8878103775,39966.6701071536,"CRC"
"KRAS G13D",74.3106636541151,22757.3764445489,39899.1892927827,"CRC"
"KRAS G13D",74.4763723019236,22721.1932970381,39865.5773636445,"CRC"
"KRAS G13D",74.642080949732,22672.8680638572,39772.1766269608,"CRC"
"KRAS G13D",74.8077895975405,22585.2642799738,39722.3832794057,"CRC"
"KRAS G13D",74.973498245349,22543.4833935637,39628.8638417132,"CRC"
"KRAS G13D",75.1392068931574,22441.3398228165,39588.9311496514,"CRC"
"KRAS G13D",75.3049155409659,22367.2868449816,39471.9557075445,"CRC"
"KRAS G13D",75.4706241887744,22294.0483659066,39449.2280411773,"CRC"
"KRAS G13D",75.6363328365828,22249.1539694825,39370.5327897416,"CRC"
"KRAS G13D",75.8020414843913,22128.9514711215,39286.0377302686,"CRC"
"KRAS G13D",75.9677501321997,21970.4748360297,39250.2883531434,"CRC"
"KRAS G13D",76.1334587800082,21930.6204958744,39201.6416781944,"CRC"
"KRAS G13D",76.2991674278167,21808.6404806049,39136.0665143437,"CRC"
